File,N.Sentences,N.Words,N.Syllables,Words.Per.Sentence,Syllables.Per.Word,Grade.Score
6097,71,1126,1711,15.859154929577464,1.519538188277087,8.52562104420484
8387,63,960,1460,15.238095238095237,1.5208333333333333,8.298690476190476
401,57,694,1017,12.175438596491228,1.4654178674351586,6.450351888366448
1686,56,839,1399,14.982142857142858,1.66746126340882,9.929078622509792
1442,53,692,1005,13.056603773584905,1.4523121387283238,6.639358708692335
8875,60,850,1303,14.166666666666666,1.5329411764705883,8.023705882352946
3863,52,776,1179,14.923076923076923,1.5193298969072164,8.158092783505154
7445,54,731,1084,13.537037037037036,1.4829001367989056,7.187666058671532
2516,45,727,1137,16.155555555555555,1.5639614855570838,9.165412196240258
14245,45,897,1289,19.933333333333334,1.4370122630992197,9.140744704570796
7451,55,1085,1597,19.727272727272727,1.471889400921659,9.471931294511943
1002,50,715,1121,14.3,1.5678321678321678,8.487419580419584
8228,39,752,1264,19.28205128205128,1.6808510638297873,11.76404255319149
11803,50,1001,1476,20.02,1.4745254745254746,9.6172005994006
4214,54,861,1279,15.944444444444445,1.4854819976771196,8.157020905923346
10296,52,705,1054,13.557692307692308,1.4950354609929077,7.338918439716313
3727,46,718,1100,15.608695652173912,1.532033426183844,8.575385733317187
14098,45,404,544,8.977777777777778,1.3465346534653466,3.800442244224424
10357,52,666,1010,12.807692307692308,1.5165165165165164,7.299894894894894
537,53,807,1297,15.226415094339623,1.607187112763321,9.313109817399646
10095,46,649,995,14.108695652173912,1.5331278890600923,8.003300395256918
11467,49,942,1443,19.224489795918366,1.5318471337579618,9.983347198752114
13936,67,841,1208,12.552238805970148,1.436385255648038,6.254719150975209
1677,43,998,1701,23.209302325581394,1.7044088176352705,13.573651955072936
11064,54,690,998,12.777777777777779,1.4463768115942028,6.4605797101449305
11849,44,752,1117,17.09090909090909,1.485372340425532,8.602848162475823
14199,113,1893,2650,16.75221238938053,1.3998943475964079,7.462116133496021
5406,54,980,1569,18.14814814814815,1.6010204081632653,10.37981859410431
2458,59,1024,1544,17.35593220338983,1.5078125,8.971001059322035
8968,50,783,1199,15.66,1.5312899106002553,8.586620945083016
11806,47,954,1473,20.29787234042553,1.5440251572327044,10.545667068111872
10437,63,659,976,10.46031746031746,1.4810318664643398,5.965699833803022
4348,44,481,741,10.931818181818182,1.5405405405405406,6.851787469287469
5460,47,371,469,7.8936170212765955,1.2641509433962264,2.405491770373345
1642,41,854,1405,20.829268292682926,1.64519906323185,11.94676358028217
4126,53,618,837,11.660377358490566,1.354368932038835,4.939100567869577
10225,68,1513,2590,22.25,1.7118307997356246,13.287103436880368
4200,52,992,1619,19.076923076923077,1.6320564516129032,11.108266129032263
7074,32,431,603,13.46875,1.3990719257540603,6.171861223897913
5050,35,961,1661,27.457142857142856,1.72840790842872,15.513499033744612
8483,50,976,1554,19.52,1.5922131147540983,10.810914754098363
432,54,695,1038,12.87037037037037,1.493525179856115,7.053041566746604
887,40,804,1187,20.1,1.4763681592039801,9.670144278606966
14477,42,394,535,9.380952380952381,1.3578680203045685,4.091414068165339
8417,47,987,1481,21.0,1.5005065856129687,10.305977710233034
5649,56,626,876,11.178571428571429,1.3993610223642172,5.282102921040622
6899,55,643,844,11.690909090909091,1.312597200622084,4.458101512795139
10962,31,490,779,15.806451612903226,1.589795918367347,9.334107965766954
13917,51,676,1022,13.254901960784315,1.5118343195266273,7.419056735120083
10417,59,626,883,10.610169491525424,1.4105431309904153,5.192375047381816
9337,38,774,1184,20.36842105263158,1.5297157622739017,10.40433020535836
8908,72,1193,1705,16.569444444444443,1.4291701592623638,7.736291212629226
7608,56,671,1034,11.982142857142858,1.540983606557377,7.266642271662764
7339,36,748,1225,20.77777777777778,1.6377005347593583,11.838199643493763
2473,56,665,956,11.875,1.437593984962406,6.004859022556392
8010,42,958,1521,22.80952380952381,1.5876826722338204,12.04036981807337
2572,46,592,840,12.869565217391305,1.4189189189189189,6.172373678025853
779,46,553,831,12.021739130434783,1.5027124773960217,6.830485494142621
11879,46,421,526,9.152173913043478,1.2494061757719714,2.72234070019622
5715,42,332,478,7.904761904761905,1.4397590361445782,4.482013769363167
10991,48,800,1179,16.666666666666668,1.47375,8.300249999999998
4854,67,868,1279,12.955223880597014,1.4735023041474655,6.849864502372931
10115,52,1196,1915,23.0,1.601170568561873,12.2738127090301
11852,48,1055,1590,21.979166666666668,1.5071090047393365,10.765761255924172
11534,54,792,1125,14.666666666666666,1.4204545454545454,6.891363636363636
1326,57,946,1488,16.596491228070175,1.572938689217759,9.443308111716927
12821,52,765,1102,14.711538461538462,1.4405228758169935,7.145669934640523
14186,62,903,1394,14.564516129032258,1.5437430786267996,8.306329618118816
4613,80,1523,2437,19.0375,1.6001313197636244,10.716174573210768
10571,40,406,531,10.15,1.3078817733990147,3.8015049261083753
3666,48,370,528,7.708333333333333,1.427027027027027,4.255168918918923
12685,51,968,1519,18.980392156862745,1.5692148760330578,10.329088478366554
8913,53,748,1076,14.11320754716981,1.4385026737967914,6.888482494198367
6072,44,420,603,9.545454545454545,1.4357142857142857,5.074155844155847
11672,58,773,1237,13.327586206896552,1.6002587322121604,8.490811660793149
12901,65,903,1310,13.892307692307693,1.4507198228128462,6.9464939091915845
2866,91,1348,2043,14.813186813186814,1.5155786350148368,8.070970750317937
10143,36,784,1213,21.77777777777778,1.5471938775510203,11.160221088435375
11936,49,987,1418,20.142857142857142,1.4366767983789261,9.218500506585613
12199,102,1823,2654,17.872549019607842,1.455842018650576,8.559229937723856
13896,37,816,1328,22.054054054054053,1.6274509803921569,12.215002649708534
5541,44,564,849,12.818181818181818,1.5053191489361701,7.17185686653772
5713,43,561,789,13.046511627906977,1.4064171122994653,6.093861460017411
13905,55,920,1473,16.727272727272727,1.6010869565217392,9.826462450592885
10227,108,1349,2025,12.49074074074074,1.5011119347664936,6.994509719133514
10182,56,920,1375,16.428571428571427,1.4945652173913044,8.45301242236025
5621,54,907,1403,16.796296296296298,1.5468577728776185,9.213477275511455
10756,33,508,788,15.393939393939394,1.5511811023622046,8.71757337151038
8554,63,828,1142,13.142857142857142,1.3792270531400965,5.810593512767426
10789,49,996,1563,20.3265306122449,1.569277108433735,10.854816818293585
13263,55,772,1134,14.036363636363637,1.4689119170984455,7.217342439943476
11158,70,898,1337,12.82857142857143,1.4888641425389755,6.981739739102771
14393,41,816,1390,19.902439024390244,1.7034313725490196,12.272441415590627
2355,57,661,996,11.596491228070175,1.5068078668683813,6.712964407994271
10313,52,896,1445,17.23076923076923,1.6127232142857142,10.160133928571426
9984,56,835,1218,14.910714285714286,1.4586826347305388,7.437633661248931
8167,34,755,1285,22.205882352941178,1.7019867549668874,13.153737826256332
5632,54,593,850,10.981481481481481,1.433389544688027,5.606774405096495
13069,45,778,1170,17.288888888888888,1.5038560411311055,8.898167952013711
13987,61,1062,1670,17.40983606557377,1.5725047080979284,9.755391621129327
2978,50,593,815,11.86,1.3743676222596966,5.2529379426644205
976,43,417,584,9.69767441860465,1.4004796163069544,4.717752495677878
9262,53,826,1338,15.584905660377359,1.6198547215496368,9.60239892183289
1718,59,814,1317,13.796610169491526,1.617936117936118,8.882324157747892
12385,46,794,1197,17.26086956521739,1.5075566750629723,8.930907896177857
13384,62,1077,1716,17.370967741935484,1.5933147632311977,9.985791625482971
14043,63,904,1247,14.34920634920635,1.3794247787610618,6.283402865571006
5153,19,505,805,26.57894736842105,1.5940594059405941,13.585690463783223
13754,46,441,586,9.58695652173913,1.3287981859410432,3.828731637582571
8888,65,708,1103,10.892307692307693,1.557909604519774,7.041333333333334
9093,39,829,1324,21.256410256410255,1.5971049457177322,11.54583835946924
4886,42,969,1427,23.071428571428573,1.4726522187822497,10.785153324487691
10813,24,490,744,20.416666666666668,1.5183673469387755,10.28923469387755
7131,53,443,647,8.358490566037736,1.4604966139954854,4.903671365901445
